corpus	sentence
itwac	Ricordo con orrore quell' esperienza : mi ricordo cacciatori arrabbiati per non essere riusciti ad ammazzare nessun fagiano e che sparavano in aria scaricando i proiettili su uccellini e [SEP] passerotti [SEP] .
itwac	E , allora , perche' non provare a guardare negli occhi anche un animale che non e' " mio " , osservando rilassati in un giardino pubblico il corteggiamento dei piccioni , l' esitante ardire dei [SEP] passerotti [SEP] per venire a beccare una briciola vicino ai nostri piedi ?
itwac	Potreste controbattere che i dinosauri si estinsero 65 milioni di anni fa e che appare almeno improbabile che qualcosa di così piccolo ed innocuo come un [SEP] passerotto [SEP] possa avere qualcosa a che fare con creature così terribili come il Velociraptor di Jurassic Park .
itwac	Si sentiva come un [SEP] passerotto [SEP] in gabbia con quella lunga veste in cui non faceva altro che inciampare e che svolazzava ogni qualvolta tentasse di un qualsiasi movimento .
itwac	Il cervo , grazie a quel gesto meraviglioso si salvò , ma il piccolo [SEP] passerotto [SEP] non ce la fece e morì di fame .
itwac	addio [SEP] passerotti [SEP] ...
itwac	Ciò è già accaduto in questi anni , quando la LAV è stata duramente impegnata a contrastare i ripetuti tentativi delle solite Regioni filovenatorie di addurre la tutela di campi ed oliveti quale pretesto per aumentare il numero di " bersagli vivi " ( dati ufficiali confermano che nel 1998 nella sola Toscana sono stati sterminati , " per prevenire danni " , almeno 130 mila [SEP] passerotti [SEP] ) soprattutto per chi pratica le distruttive cacce da appostamento .
itwac	Dedicata a : Tutte le persone che avevano fiducia in me ringrazio di cuore , mi mancate , un caloroso abbraccio DINA Composta il : 02/06/2004 Pubblicata su Liberodiscrivere il : 02/06/2004 9.16.02 Visite Ricevute : 188 Voto Lettori : 120 Scheda Autore Commenti dei Lettori Una serata tiepida Mi dondolavo sull' altalena Della tua anima Un fruscio di ricordi danzavano Nella mia mente come nuvole grigie L' aria frizzante arrivava piano Per non disturbare i sospiri La luna indossava il suo splendido manto Illuminando le mie dita Che scorrevano decise Sulle corde della chitarra Soddisfatta cominciai a suonare Musica soft tranquilla Un [SEP] passerotto [SEP] sfiorandomi la spalla Mi guardò con occhi teneri sussurrandomi Non essere triste piccola mia Ti farò compagnia nelle serate Di poca allegria .
itwac	Forum : I nostri piccoli amici 30/05/05 , 16.47 Risposte : 16 [SEP] passerotti [SEP] rintronati ...
itwac	Sbadiglia il sole alla finestra annunciato dal cinguettio dei [SEP] passerotti [SEP] e bussa ai vetri cedendo luce alla stanza .
itwac	Zma era un altro piccolo [SEP] passerotto [SEP] , vivace e allegrotto , spesso con le penne arruffate , loro compagno di voli arditi e avventurosi ; anche lui voleva " cantare " e così capitava a volte di vederli tutti e tre esercitarsi , vicini vicini , sui soliti rami dondolati dal vento .
itwac	Per informazioni : I [SEP] Passerotti [SEP] Via Zanardi , 56  40131 Bologna tel. e fax : 051/6345097 Monica 335/5253950
itwac	Talché il poveraccio si faceva giallo e verde e di cento colori , e non sapeva che fare , perché Barbara lo teneva invischiato come un [SEP] passerotto [SEP] , con quegli occhioni neri , e gli diceva poi : Vuol dire che a me non mi volete bene come ai vostri !
itwac	Senza perdere neanche un attimo il [SEP] passerotto [SEP] prese tutta la forza che aveva , chiamò il vento e si fece spingere il alto nel cielo .
itwac	E questo è tra l' altro uno degli elementi più commoventi dello spettacolo : il loro rapporto sincero e profondo , insieme ovviamente alle musiche e alle canzoni più belle del [SEP] passerotto [SEP] , tra le quali ricordiamo " Le vie en rose " , " Mon Dieu " e la splendida " Non , je ne regrette rien " che può essere vista come un epilogo fatto da Edith gli ultimi anni della sua vita .
itwac	Insomma , è come se Sicuri avesse ripreso il possesso di quella piazzetta che era stata uno dei depositi della sua " azienda " , e , certamente , tra poco anche i [SEP] passerotti [SEP] si appollaieranno sul suo berrettuccio di carta , come già facevano negli ultimi tempi , quando al finestrone degli Iraia , Sicuri distribuiva briciole di pane e poi stava a guardare gli uccellini che volavano liberi nel cielo .
itwac	anche il [SEP] passerotto [SEP] , accortosi del pericolo imminente , fa di tutto per schivare il motociclista ...
itwac	Non era un [SEP] passerotto [SEP] ; forse era una di quelle specie che devono stare in gabbia - come i canarini - , perche' la liberta' non gli garantisce il cibo e la temperatura adatti , e il loro volo e' troppo debole per fargli evitare le bocche spalancate dei gatti .
itwac	] " - Lupo Alberto , I classici del fumetto Torna ai McKenzie UCCELLO Purtroppo Uccello non può parlarci di sé : Uccello , un [SEP] passerotto [SEP] piccolo , tenero e grassottello , è morto .
itwac	gazze , merli , taccole , [SEP] passerotti [SEP] , rondinelle e corvi non cen ' è stata una che non abbia imparato a volare da sola .
itwac	Ha lavorato assiduamente con Vincenzo Salemme , tanto in teatro con " Sogni , bisogni , incubi e risvegli " , " A chi figli , a chi figliastri " , " Lo strano caso di Felice C. " , " La gente vuole ridere " , " E fuori nevica " , " L' amico del cuore " , " [SEP] Passerotti [SEP] o pipistrelli " , " Premiata pasticceria bellavista " , " Sogni e bisogni " , che al cinema , interpretando " L' amico del cuore " , " Il grande botto " , " A ruota libera " .
itwac	Morente è quel tramonto , ed il suo pianto , allor che il [SEP] passerotto [SEP] fugge , e vien dalla campagna .
itwac	Saranno , inoltre , presenti Mariapia Papandrea , regista dello spettacolo Come il lombrico mangia il [SEP] passerotto [SEP] e gli attori del Gruppo Libero Teatro con alcune divertenti incursioni .
itwac	Penoso , ed irritante la schermaglia di imberbi ( ma comunque dignitosissimi ) [SEP] passerotti [SEP] che si beccano in un stesso nido .
itwac	Due cacciatori di Iglesias , P.A. , di 43 anni , e D.S. , di 22 , sono stati arrestati dai Carabinieri perche' trovati in possesso di due fucili ( regolarmente denunciati ) , tre upupe , [SEP] passerotti [SEP] , tortore , senza avere la licenza di caccia .
itwac	Perchè allora i tormentoni , insieme alle magliette chiare e ai [SEP] passerotti [SEP] ( burp , scusate , ma tutt ' ora ho urti di stomaco ) , duravano anni .
itwac	Per natura taciturna , « timida come un [SEP] passerotto [SEP] » , magra ed esile , operosa , gentile , serena e modesta , passò attraverso la vita quasi senza farsi notare .
itwac	Davanti a Rue de Belleville un lampione a gas stivali da flic e ali da [SEP] passerotto [SEP] clochard è comunque Natale per le strade di Parigi Ottobre , stai sicura , arriverà come un canto , al tuo Marcel Davanti a Rue de Belleville Edith , così debole da essere eterna come cielo , sfinito , da chat noir è comunque Natale per la vie en rose delle regine col cappellino poeti soli da rive-gauche e cabarets
itwac	Glacido - da molti indicato come pinguino ma a me sembra + un [SEP] passerotto [SEP] infreddolito ...
itwac	Proprio nel cuore della notte , ecco che il [SEP] passerotto [SEP] riprende i sensi .
itwac	Le eccezionali doti di ritrattista di [SEP] Passerotti [SEP] erano già state riconosciute dai suoi contemporanei .
itwac	| | ) Il [SEP] passerotto [SEP] cinese nuovo padrone dell' oasi di Varese Sembra impossibile , ma un uccellino di appena otto grammi di peso per undici centimetri di lunghezza si trova coinvolto in un fenomeno immenso com' è la globalizzazione .
itwac	Dai 2 anni Domenica 8,15,22,29 maggio 2005 Parchi cittadini Il Gruppo Libero Teatro Come il lombrico mangia il passerotto Strane presenze nel parco - spettacolo per i parchi su biodiversità e sviluppo sostenibile per un pubblico di tutte le età Attraverso la rappresentazione Come il lombrico mangia il [SEP] passerotto [SEP] , gli spettatori vengono invitati ad " esplorare " i parchi con modalità inconsuete .
itwac	Sembra un [SEP] passerotto [SEP] infreddolito , ma la sua voce è la più nitida ed univoca .
itwac	;) Diamond Phoenix [SEP] Passerotti [SEP] , credo che stiate leggermente divagando .
itwac	Peo il più forte del gruppo , in una breve ricognizione , scoperse un nido di [SEP] passerotti [SEP] , trovò in terra un foglio da 1000 lire e se ¹ lo fece suo , ed un vecchio ombrello .
itwac	Il Tar della Toscana vieta la caccia ai [SEP] passerotti [SEP] Nel giorno della Festa di San Francesco , che con i piccoli uccelli ...
itwac	L' uccellino indicò al Signore la casa del bambino , il Signore disse al [SEP] passerotto [SEP] di ritornare sulla terra e di mandargli tutti i sogni di quel bambino così capirà bene quello che serve e saprà scegliere per lui la persona giusta .
itwac	più cattivo ER PANZEROTTO : soggetto dalle dimensioni simili a quelle di un Panzer ER PAPPOLA : persona avvezza a raccontare avventure o fatti mai accaduti ( fregnacce ) ER PARIOLINO : persona che indossa solo vestiti e scarpe di marca e frequenta locali alla moda ER [SEP] PASSEROTTO [SEP] : persona con una pancia pronunciata ma con le gambe magre ER PASTICCA : persona dedita allo spaccio e uso di sostanze allucinogene ER PASTURA : lancia segnali a tutte le belle ragazze ( come i pescatori che pasturano le acque per richiamare i pesci ) ER PATATA : persona paffuta ER PECETTA : persona che si fa sempre male .
itwac	Ci difendiamo dall' insopportabile calore dell' una pranzando all' ombra di alberi popolati da numerosi uccelli simili a [SEP] passerotti [SEP] .
itwac	Il [SEP] passerotto [SEP] lesse incuriosito i sogni del bimbo è capì che a quel bambino mancava una cosa importante , la cosa più difficile da trovare sulla terra , una Vera Amica .
itwac	e finalmente il [SEP] passerotto [SEP] capì , quando tutto quell' azzurro sopra di lui divenne la favola più bella che avesse mai letto .
itwac	" e il [SEP] passerotto [SEP] : " Ma vaffanculo ...
itwac	Apollonia , raffigurati in un quadro seicentesco del pittore Lucio Massari ( 1569 - 1633 , allievo di Bartolomeo [SEP] Passerotti [SEP] ( o Passarotti ) , maestro di pittura bolognese del '500 , celebre ritrattista ) e questa tela è segnalata anche da M .
itwac	;) Diamond Phoenix [SEP] Passerotti [SEP] , credo che stiate leggermente divagando .
itwac	Ed è quando Doomsday ( l' uccisore di Superman ) si è appena liberato dalla sua prigione : dapprima un [SEP] passerotto [SEP] si posa sulla sua mano .
itwac	QUI ED ORA , IN QUESTO STESSO ISTANTE di Andrés Sanchez Robayna Solo un momento fa , il sole illuminava questa stanza , il tavolo , e ancora nella quiete di tutto , di quel fatto , semplice come il modo in cui il [SEP] passerotto [SEP] alza il collo a ricevere il povero alimento , la lezione di vita nella luce verticale , diresti la verticalità stessa , la gravità del cielo , in qualcosa , sì , così semplice vidi , comunque , il solo istante in cui incarna l' istante , una luce quasi d' alba , che da sé stessa spuntava , e riposava come in una pace che lontana o fosse di qui stesso , come giunchi in uno stagno , lungi , sotto il cielo spogliato , dei giunchi che nel becco un uccello prendesse , e venisse a lanciarli , come nel suo nido , ora e qui , in questo stesso istante .
itwac	Un [SEP] passerotto [SEP] che si credeva Aquilotto magari Gabbiano ha voluto essere uomo è caduto fra le braccia della morte .
itwac	A un certo punto , da lontano vede che un [SEP] passerotto [SEP] sta venendo contro di lui , sono proprio in rotta di collisione ...
itwac	Per me fu una cosa troppo strana vederli volare così , come noi siamo siamo soliti vedere rondini o [SEP] passerotti [SEP] .
itwac	Le panchine vuote emanavano tristezza , la stradina polverosa si stava scurendo , i [SEP] passerotti [SEP] si erano giudiziosamente ritirati , solo le formiche continuavano il loro lavoro , e io cominciavo a sperare .
itwac	O è l' oca che passeggia in giardino , P è il [SEP] passerotto [SEP] dal canto argentino .
itwac	ma figuriamoci penso questo solo perche' ' il pianto di mio figlio mi fa star male , lo vorrei sempre sereno il mio [SEP] passerotto [SEP] !
itwac	Chissa' se il [SEP] passerotto [SEP] si sara' mai incantato al lento passare di un carico di dimessi suini , su un impossibile e rumoroso carretto , trainato a spinta dalla forza del bisogno materiale di portare a casa una pur esigua sussistenza ; o ancora se avra' mai assistito da un ramo lontano , alle successive lavorazioni prettamente artigianali di tali carni , tra odori forti di aglio tritato e pepe e sale e fatica che diventa passione .
itwac	Il percorso espositivo si snoda nei precedenti tardo-cinquecenteschi radunati in un' unica sezione che comprende opere di artisti come Vincenzo Campi , Bartolomeo [SEP] Passerotti [SEP] , Francesco Zucchi , Pietro Faccini , Federico Barocci .
itwac	Ci sono cose che non servono a noi ma servono ai [SEP] passerotti [SEP] o agli altri animali !
itwac	Per natura taciturna , « timida come un [SEP] passerotto [SEP] » , magra ed esile , operosa , gentile , serena e modesta , passò attraverso la vita quasi senza farsi notare .
itwac	- [SEP] Passerotto [SEP] dolcissimo [ 5 ] - disse lui - ti amo anch' io , non sai quanto !
itwac	lui lo vedo cosi' mingherlino , lei invece e' molto bella sembra un [SEP] passerotto [SEP] !!!
itwac	- Io vedo un [SEP] passerotto [SEP] lontano un miglio .
itwac	L' apparente debolezza di [SEP] Passerotto [SEP] non lo farà soccombere alle minacce e all' isolamento dei suoi compagni , anzi .
itwac	Uno , o è cane o è lupo " Ed il cane con tanta pazienza gli spiega " mia mamma era una lupa , mio papà un cane , hanno fatto sesso e sono nato io , il cane lupo " Il [SEP] passerotto [SEP] si reca perplesso presso un ruscello per bere e qui vede un pesce " e tu chi sei ?
itwac	( Di nuovo a Margherita , addolcito ) Dai , [SEP] passerotto [SEP] , lo sai che senza di te non posso vivere ...
itwac	Dopo poco tempo i nostri [SEP] passerotti [SEP] tornarono a cantare come potevano , da soli , sui soliti rami dell' albero del fico e della mimosa .
itwac	IL PASSEROTTO SENZA LUCE Un [SEP] passerotto [SEP] , che stava a Santa Croce , si lagnava perché non aveva luce .
itwac	Tutti sanno che gli ho dato nomignoli come " [SEP] passerotto [SEP] peloso " , " lupetto fragoloso " , " amorino albicoccoso " e altri che preferisco non nominare .
itwac	Realizzo dopo alcuni secondi che dal parco arrivano risonanti cinguettii e che al di là della siepe si inseguono in volo radente due [SEP] passerotti [SEP] e ...
itwac	( la scoperta del mondo attraverso l' esplorazione ) , nel 2002 , con Pancia mia fatti capanna ( la scoperta del proprio corpo attraverso l' alimentazione ) e , a conclusione della stagione 2002/2003 Come il lombrico mangia il [SEP] passerotto [SEP] - spettacolo per i parchi su biodiversità e sviluppo sostenibile ( la scoperta dei meccanismi della natura ) .
itwac	C' è un [SEP] passerotto [SEP] , un passerotto dentro l' uovo l' uovo dentro il nido il nido tra le foglie le foglie sopra i rami i rami sopra l' albero e l' albero è piantato in mezzo al prato ( 2 volte ) .
itwac	Poi , il lavoro a Plovdiv con un gruppo di attori del luogo per lavorare sul romanzo Noi [SEP] passerotti [SEP] di Jordan Radickov , il maggiore scrittore bulgaro vivente .
itwac	Nell' approssimarsi dell' esperienza carraccesca la vita culturale bolognese ha un altro importante protagonista in Bartolomeo [SEP] Passerotti [SEP] ( 1529 - 1592 ) , pittore che associa componenti tipiche del manierismo emiliano ( da Correggio , a Parmigianino , a Nicolò dell' Abate ) a suggestioni tratte dall' arte veneta ( Bassano ) , per poi approdare al naturalismo acuto e grottesco della scena di soggetto popolare , genere nel quale si pone all' avanguardia fino ad essere un riferimento per il giovane Annibale Carracci .
itwac	Ma sollecitare il passerotto che non ha ancora osato volare e non ha sperimentato le sue forze , guai se non accadesse : è questa la legge dei [SEP] passerotti [SEP] !
itwac	Nella baia di Kambì tutto è silenzio almeno fino alle otto del mattino , anche i [SEP] passerotti [SEP] non cinguettano e solo due galli si lanciano richiami sgangherati , ma loro lo fanno anche in piena notte .
itwac	La giornata prosegue con un laboratorio creativo per bambini , dal titolo " Costruiamo gli animali con materiali naturali " , alle 14.30 , seguito da uno spettacolo per tuttia sfondo ecologico : " Come il lombrico mangia il [SEP] passerotto [SEP] : l' importanza della biodiversità " , a cura del gruppo Libero Teatro , alle 16.30 circa .
itwac	I [SEP] passerotti [SEP] , che si erano svegliati alle voci mattutine , cominciarono a pigolare dietro il nido .
itwac	" Due Passerotti Due [SEP] passerotti [SEP] se ne stavano beatamente a prendere il fresco sulla stessa pianta , che era un salice .
itwac	Il mandarino contenne la sua ira quando i servitori tremanti riferirono che dalla gabbietta aperta il [SEP] passerotto [SEP] , che più d' ogni cosa amava , era sparito .
itwac	Immagine ( i ) allegate Inviato da : marinella il Feb 26 2004 , 10:30 PM altro cigno Immagine ( i ) allegate Inviato da : marinella il Feb 26 2004 , 10:32 PM [SEP] passerotto [SEP] Anteprima ( e ) allegate Inviato da : marinella il Feb 26 2004 , 10:33 PM gabbiani Anteprima ( e ) allegate Inviato da : marinella il Feb 26 2004 , 10:34 PM Anteprima ( e ) allegate Inviato da : emilio il Feb 26 2004 , 10:51 PM un Ghiro piuttosto vivace ...
itwac	Progetto sperimentale per la razionalizzazione e standardizzazione dei flussi informativi del Ministero dell' Interno in materia di tossicodipendenza A Roma il 25 novembre seminario conclusivo organizzato dalla Direzione centrale per la documentazione e la statistica Ministero dell' Interno DIREZIONE CENTRALE PER LA DOCUMENTAZIONE E LA STATISTICA SEMINARIO CONCLUSIVO Progetto sperimentale per la razionalizzazione e standardizzazione dei flussi informativi del Ministero dell' Interno in materia di tossicodipendenza 25 novembre 2003 - Direzione Centrale per la Documentazione e la Statistica Via Cavour , 6 - Roma Sala riunioni - II piano ( stanza 78 ) PROGRAMMA 10.00 - 10.15 Saluto ai partecipanti · Prefetto Dr. Carla Scoz - Direttore Centrale per la Documentazione e la Statistica ; 10.15 - 10.45 " Le proposte di modifica del D.P.R. 309/90 adeguamento e sviluppi del sistema informativo del Ministero dell' Interno in materia di tossicodipendenze " · Dr. Mauro [SEP] Passerotti [SEP] - Dirigente Servizio II  Problematiche Sociali e della Tossicodipendenza ; 10.45 - 11.15 " Valutazione sulla qualità dei dati raccolti mediante l ´ uso del nuovo programma di gestione dei dati ex art. 75 del D.P.R. 309/90 " · Prof .
itwac	diff ) - Ric [SEP] Passerotti [SEP] Omissis Svolgimento del processo e motivi della decisione .
itwac	Newsgroups : it.cultura.storia From : " Pomero © " Terzolle@tin.it Subject : CHE GUEVARA Date : Tue , 19 Jul 2005 11:03:19 GMT Organization : TIN CHE GUEVARA Alvarito , oh Alvarito Luis Sepúlveda Ci sono tipi che , a leggere quello che scrivono o a sentire quello che dicono , ci spingono a porci una domanda cruciale : da che uovo è uscito quel [SEP] passerotto [SEP] ?
itwac	Passa improvvisamente sullo sfondo uno scultore chiamato Socrate che , con un ultimo colpo di scalpello all' antica & subito prima di abbandonare la scultura per dedicarsi finalmente allo studio esclusivo dell' oggetto della sua passione , l' anima umana , libera & si riappropria il gadget della sua irragionevolezza , il [SEP] passerotto [SEP] pallappiedato in mano a una giovane vergine greca !
itwac	;) Diamond Phoenix [SEP] Passerotti [SEP] , credo che stiate leggermente divagando .
itwac	Nella situazione normativa dianzi delineata , questa Sezione ha espresso due diversi orientamenti : - Con la sentenza 13.11.2002 , n. 4052 , [SEP] Passerotti [SEP] ha affermato che la nuova disciplina del 2002 - benché modificativa della nozione di rifiuto dettata dall' art. 6 , 1 ^ comma - lett a ) , del D.Lgs. n. 22/1997 - è vincolante per il giudice , in quanto introdotta con atto avente pari efficacia legislativa della norma precedente .
itwac	aggiungo anche questi altri : - repubblica di san marino lire 5 raffigurante un [SEP] passerotto [SEP] ; - poste vaticane lire 50 sacrum hungaria millennium ; - san marino 25 lire raffigurante dei ciliegi ; - san marino lire 10 raffigurante delle pere ; se potete anche questa : - 1975 - 1945 setif guelma kherrata 8 mai 1945 algerie 1,00 .
itwac	Questa è libertà , questa è vita " Sonny Barger » 31/3/2005 10:06 Ste Prime esperienze Intruso Bicilindrico Iscritto dal : 15/5/2003 Messaggi : 371 Da : Milano Un [SEP] passerotto [SEP] si lancia dal nido e , con i pochi rudimenti ricevuti dai genitori , comincia ad esplorare il mondo .
itwac	io mi sono occupata di un [SEP] passerotto [SEP] proprio due settimane fa ...
itwac	;) Diamond Phoenix [SEP] Passerotti [SEP] , credo che stiate leggermente divagando .
itwac	27 maggio 2004 - Cara Licia , l' altro giorno ho sentito un cinguettio disperato provenire dal terrazzo : era un [SEP] passerotto [SEP] caduto dal nido !
itwac	) 2 ) qualche anno fa avevo in casa l' unico [SEP] passerotto [SEP] ( oltre a quello di Del Piero ) dotato di personalità : non mi poteva vedere ( eppure non lo calcolavo minimamente ) e se solo mi avvicinavo alla gabbia ( per fare i cavoli miei ) si gonfiava , alzava le penne , allargava le ali e apriva il becco facendo un verso che poteva essere assimilato al ringhiare di un cane ...
itwac	Senza offesa per i passeri e gli ornitologi , Alvaro Vargas Llosa , « Alvarito » , è un [SEP] passerotto [SEP] uscito dall' uovo della frustrazione sofferta da quelli che hanno un papà che è un grande scrittore e vogliono mettersi in luce anche loro come letterati o giornalisti .
itwac	Sentiremo le cicale frinire , i [SEP] passerotti [SEP] cinguettare , i tigrotti miagolare .
itwac	Un giorno un [SEP] passerotto [SEP] gli si posò sulla spalla e sembrava proprio volesse restare con lui .
itwac	Contenuti - Introduzione - Ciripò e il pennino magico : la paura degli animali - Betta polipetta , un po ´ ciccia e un po ´ soletta : la paura di essere emarginati - Il caprettino Lilli : la paura di essere esclusi - Il [SEP] passerotto [SEP] solo : la paura di essere lasciati soli - Il pulcino Bruno : la paura di essere diversi - Polly e la bolla di sapone : la paura di crescere - Rataplan : la paura di non essere amati - Tillo coccodrillo : la paura di essere inferiori - Il nido spaccato : la paura della separazione dei genitori - Tobia il coniglietto : la paura di tutto
itwac	Dolci promesse di un [SEP] passerotto [SEP] , che caldo nel nido ha il canto interrotto e resta assopito , dal sonno rapito .
itwac	;) Diamond Phoenix [SEP] Passerotti [SEP] , credo che stiate leggermente divagando .
itwac	Ora mi ricordo solo del [SEP] passerotto [SEP] .
itwac	Per esempio , nelle ricerche espressionistiche di Amico Aspertini , influenzate dagli studi di fisiognomica di Alessandro Achillini , e nel vigore popolaresco e deformante che caratterizza la prima assimilazione di Tibaldi da parte del Nosadella ; nell' accanito studio disegnativo di Biagio Pupini su qualsiasi artista in cui si imbattesse e nell' ossessiva e onnivora passione collezionistica di Bartolomeo [SEP] Passerotti [SEP] .
itwac	OK [SEP] passerotti [SEP] , ora lisciatevi le piume , deponete il capino sotto l ´ aletta , eee ssssstt ...
itwac	Ma il tempo passa e non si può fermare come quest' ansia che oggi quì mi assale e intanto il fiume è già arrivato al mare : l' acqua ch ' era dolce , adesso sa di sale ; e il [SEP] passerotto [SEP] e il suo magico momento ora son piume che volano nel vento .
itwac	Nella parte finale della Galleria un ambiente è dedicato ai ritratti , fra i quali emergono quelli di Van Dyck , Velázquez e [SEP] Passerotti [SEP] ; l' ultima sala raccoglie le testimonianze della pittura del XVIII secolo , come la Sacra Famiglia del Batoni , il ritratto , eseguito da Subleyras , di Silvio Valenti Gonzaga - alla cui lungimiranza si deve la Pinacoteca Capitolina - ed infine i quattro grandi bozzetti di Domenico Corvi per gli arazzi della Sala del Trono dell' appartamento dei Conservatori mai prima esposti .
itwac	Il [SEP] passerotto [SEP] Innamorato Il bottoncino mi ha staccato , Poi svelto svelto Se n' è volato ...
itwac	I [SEP] Passerotti [SEP] ...
itwac	Ed era il pianto dirotto , in diretta , Adriano De Zan a suggerirlo ancora , di Michele , il ciclista di Castenedolo , la maglia Molteni di Arcore , Arcore prima di Berlusconi , l' aria di un [SEP] passerotto [SEP] , timido , non seducente forse come l' attuale Alessandro , ma con una stessa intrinseca carica di sensibilità .
itwac	salve a tutte ho bisogno di aiuto ieri sera mio marito ha trovato un [SEP] passerotto [SEP] è piccolo ma ha già le piume peò non riesce ancora a volare fa dei piccoli saltelli ma ancora non prende il volo .
itwac	Quel « nutrire » sembra essere la vocazione della stessa Krishnammal ; viene da una tradizione in cui le donne nutrono anche [SEP] passerotti [SEP] e formiche .
itwac	Una volta , gli uccelli e le lepri , all' avvicinarsi di questo spaventoso cacciatore , sparivano come tante ombre : ora gli stessi passerotti , perfino i [SEP] passerotti [SEP] di nido , passandogli accanto , gli sbattevano per divertimento le loro ali sul naso , e le lepri e i leprottini gli ballavano fra i piedi la polca e la tarantella .
itwac	le ali per il piacevole volo dentro il suo nido , l' incredulo [SEP] passerotto [SEP] aveva espresso tristemente e precocemente tutto il suo ...
itwac	C' è tanto amore , tanto amore nel cuoricino , il cuoricino nel [SEP] passerotto [SEP] , il passerotto dentro l' uovo , l' uovo dentro il nido , il nido tra le foglie , le foglie sopra i rami , i rami sopra l' albero , e l' albero è piantato in mezzo al prato .
itwac	Nelle prime pagine dell' archivio Annalisa era una ragazzetta abbastanza insignificante piccola e magra , con l' aria di un [SEP] passerotto [SEP] spaventato caduto sfortunatamente dal nido .
itwac	11 - 04 - 2005 , 09:30:43  jull  Barzaaaaaaaaaaaaa Un [SEP] passerotto [SEP] si lancia dal nido e , con i pochi rudimenti ricevuti dai genitori , comincia ad esplorare il mondo .
itwac	PREGA CON IL VANGELO « Non temete dunque ; voi valete ben più di molti [SEP] passerotti [SEP] » .
itwac	Una banda di ciarlieri [SEP] passerotti [SEP] anima le chiome degli alberi intessendo una fitta trama di voli tra il bosco e le vicine campagne .
itwac	Due [SEP] passerotti [SEP] innamorati sull' albero .
itwac	Accordo Cgil Cisl Uil - Confapi In Roma , il 27 ottobre 1995 La Confederazione Italiana della Piccola e Media Industria - CONFAPI , rappresentata dal presidente Luciano Bolzoni , dal vice presidente per le relazioni industriali Mario Jacober , assistiti dal direttore generale Sandro Naccarelli , dal responsabile delle relazioni industriali Giuseppe Florio , dal responsabile per le politiche economico-ambientali Mario Chiacchiararelli , dal responsabile dell' ufficio formazione Armando Occhipinti , dal responsabile dell' ufficio sicurezza ed ecologia Walter Regis e da una commissione composta da Silvana Ferrari , Silvio Fortuna , Raimondo Giglio , Maria Grimaldi , Alberto [SEP] Passerotto [SEP] , Francesco Petringa , Marino Pozzi , Giovanni Quintieri , Alessandro Varino e Luciano Veronesi e la Confederazione Generale Italiana del Lavoro - CGIL , rappresentata dal segretario generale Sergio Cofferati e dai segretari confederali Alfiero Grandi , Walter Cerfeda ed Elisabetta Leone e Luisa Benedettini e Nunzio Vasta la Confederazione Italiana Sindacati Lavoratori - CISL , rappresentata dal segretario generale Sergio D' Antoni e dai segretari confederali Natale Forlani e Luigi Viviani e Pasquale Inglisano e Amalio Rosati la Unione Italiana del Lavoro - UIL , rappresentata dal segretario generale Pietro Larizza e dal segretario confederale Carlo Fabio Canapa e Gabriella Galli e Franco Lago , hanno sottoscritto il presente Accordo interconfederale .
itwac	Giuspe : 30/6/2005 13:07 Io presi un [SEP] passerotto [SEP] con il piede a 130 km / h Della botta non me ne fregava niente ...
itwac	Uno , o è cane o è lupo " ed il cane con tanta pazienza gli spiega : " Mia mamma era una lupa , mio papà un cane , hanno fatto sesso e sono nato io , il cane lupo " Il [SEP] passerotto [SEP] si reca perplesso presso un ruscello per bere e qui vede un pesce : " E tu chi sei ?
itwac	Ho un paio di braghe , unte , consumate e bucate ; la mia giacca è in brandelli e le scarpe sono bucate ; sulla testa ho un cappello che serve per i [SEP] passerotti [SEP] , è questa la toeletta di un impiegatuccio che è in bolletta .
itwac	non ti ricordi migravamo come due gabbiani c' amavamo e le tue mani da tenere da scaldare [SEP] passerotto [SEP] no ...
itwac	Un bel giorno i due [SEP] passerotti [SEP] decisero di sposarsi .
itwac	Da piccola era un monello e anche se a sei anni si ammala di poliomielite e dovrà stare per nove mesi in camera , dopo la malattia fece di tutto - dalla boxe , al calcio , alla lotta libera al nuoto - per poter ristabilire l' uso della gamba destra che rimase invece sempre piccola : per nascondere indossava anche tre o quattro calze e scarpe dal tacco speciale che le lasciarono quel modo di camminare lievemente saltellante tipico dei [SEP] passerotti [SEP] .
itwac	Mia sorella ha un [SEP] passerotto [SEP] che ormai da tanto tempo viene a mangiare sul balcone e quando fa troppo freddo si ripara nella lavanderia che ha quasi sempre la porta aperta .
itwac	;) Diamond Phoenix [SEP] Passerotti [SEP] , credo che stiate leggermente divagando .
itwac	TU no , soprattutto se sei il Signore dei [SEP] Passerotti [SEP] : o ) ) Vabbè , mi firmo per bene Palmira 30/04/01 20:26 Ciao Fiaccola .
itwac	Furono i piccini i primi ad imitare Sophia , fu difficile , ma ci riuscirono come [SEP] passerotti [SEP] che stentano a volare così iniziarono a gonfiare le guance , a stendere in smorfie le labbra a diventare paonazzi dallo sforzo , ma ci riuscirono , proprio loro , per primi !
itwac	Infatti la leggenda racconta che un giorno d' inverno un [SEP] passerotto [SEP] stava volando nei boschi allegramente .
